Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-10-12,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,4,4,6100.0,No Promo,-300.0,-4.92
2025-10-12,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,6,27900,2,2,5800.0,Promo Bundling,-1050.0,-18.1
2025-10-12,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,4,24400,3,3,5550.0,Promo Normal,550.0,9.91
2025-10-12,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,63,365400,19,19,6100.0,No Promo,-300.0,-4.92
2025-10-12,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,5500,5500,10.0,2,11000,1,1,5800.0,Promo Bundling,-300.0,-5.17
2025-10-13,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,16,97600,4,4,5500.0,Promo Normal,600.0,10.91
2025-10-13,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,28,162400,8,8,6100.0,No Promo,-300.0,-4.92
2025-10-13,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,4300,4300,30.0,1,4300,1,1,5800.0,Promo Bundling,-1500.0,-25.86
2025-10-13,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,8,48800,5,5,4750.0,Promo Seasonal High,1350.0,28.42
2025-10-13,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,66,382800,20,20,6100.0,No Promo,-300.0,-4.92
2025-10-13,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5538,5500,5800,9.38,20,111500,8,8,5800.0,Promo Bundling,-262.0,-4.52
2025-10-13,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,3,14700,1,1,5538.0,Promo Normal,-638.0,-11.52
2025-10-13,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,4,4,4750.0,Promo Seasonal High,1050.0,22.11
2025-10-13,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,5,29000,3,3,5800.0,Promo Bundling,0.0,0.0
2025-10-13,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,4,19600,1,1,5800.0,Promo Normal,-900.0,-15.52
2025-10-13,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,15,91500,5,5,5500.0,Promo Normal,600.0,10.91
2025-10-13,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,48,278400,15,15,6100.0,No Promo,-300.0,-4.92
2025-10-13,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,5500,5500,10.0,6,33000,3,3,5800.0,Promo Bundling,-300.0,-5.17
2025-10-13,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,2,9200,1,1,5500.0,Promo Normal,-900.0,-16.36
2025-10-14,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,12,73200,3,3,4300.0,Promo Seasonal High,1800.0,41.86
2025-10-14,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,22,127600,7,7,6100.0,No Promo,-300.0,-4.92
2025-10-14,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,13,74800,5,5,5800.0,Promo Bundling,-120.0,-2.07
2025-10-14,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,19,115900,6,6,4900.0,Promo Seasonal High,1200.0,24.49
2025-10-14,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,53,307400,16,16,6100.0,No Promo,-300.0,-4.92
2025-10-14,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,8,46400,3,3,5800.0,Promo Bundling,0.0,0.0
2025-10-14,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,4300,4300,30.0,5,21500,1,1,5800.0,Promo Normal,-1500.0,-25.86
2025-10-14,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,7,42700,2,2,4900.0,Promo Seasonal High,1200.0,24.49
2025-10-14,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,13,75400,5,5,6100.0,No Promo,-300.0,-4.92
2025-10-14,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,8,46400,3,3,5800.0,Promo Bundling,0.0,0.0
2025-10-14,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,4300,4300,30.0,3,12900,1,1,5800.0,Promo Normal,-1500.0,-25.86
2025-10-14,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,23,140300,8,8,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-14,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,38,220400,14,14,6100.0,No Promo,-300.0,-4.92
2025-10-14,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,2,11600,1,1,5800.0,Promo Bundling,0.0,0.0
2025-10-15,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,4,24400,2,2,5680.0,Promo Normal,420.0,7.39
2025-10-15,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,16,92800,5,5,6100.0,No Promo,-300.0,-4.92
2025-10-15,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,30,183000,10,10,4300.0,Promo Seasonal High,1800.0,41.86
2025-10-15,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,96,556800,29,29,6100.0,No Promo,-300.0,-4.92
2025-10-15,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,6,33900,3,3,5800.0,Promo Bundling,-100.0,-1.72
2025-10-15,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,4,19600,1,1,5700.0,Promo Normal,-800.0,-14.04
2025-10-15,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,2,12200,1,1,4300.0,Promo Seasonal High,1800.0,41.86
2025-10-15,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,3,3,6100.0,No Promo,-300.0,-4.92
2025-10-15,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,8,45200,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-10-15,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,4,18400,1,1,5600.0,Promo Normal,-1000.0,-17.86
2025-10-15,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,28,170800,8,8,5800.0,Promo Normal,300.0,5.17
2025-10-15,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,53,307400,17,17,6100.0,No Promo,-300.0,-4.92
2025-10-15,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,3,3,5800.0,Promo Bundling,0.0,0.0
2025-10-15,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,5,23000,2,2,5800.0,Promo Normal,-1200.0,-20.69
2025-10-16,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,4,24400,2,2,5800.0,Promo Bundling,300.0,5.17
2025-10-16,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,26,150800,10,10,6100.0,No Promo,-300.0,-4.92
2025-10-16,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,2,11600,1,1,5800.0,Promo Bundling,0.0,0.0
2025-10-16,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,18,109800,5,5,4900.0,Promo Seasonal High,1200.0,24.49
2025-10-16,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,59,342200,23,23,6100.0,No Promo,-300.0,-4.92
2025-10-16,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5733,5500,5800,6.11,31,177100,9,9,5800.0,Promo Bundling,-67.0,-1.16
2025-10-16,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,12,54600,3,3,5733.0,Promo Normal,-1133.0,-19.76
2025-10-16,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,5,30500,1,1,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-16,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,21,121800,8,8,6100.0,No Promo,-300.0,-4.92
2025-10-16,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,9,50400,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-10-16,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,4,19600,1,1,5600.0,Promo Normal,-700.0,-12.5
2025-10-16,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,15,91500,5,5,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-16,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,32,185600,11,11,6100.0,No Promo,-300.0,-4.92
2025-10-16,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,5500,5500,10.0,2,11000,1,1,5800.0,Promo Bundling,-300.0,-5.17
2025-10-17,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,3,18300,2,2,5800.0,Promo Normal,300.0,5.17
2025-10-17,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,3,3,6100.0,No Promo,-300.0,-4.92
2025-10-17,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,6,33300,2,2,5800.0,Promo Bundling,-150.0,-2.59
2025-10-17,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,42,256200,13,13,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-17,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,49,284200,20,20,6100.0,No Promo,-300.0,-4.92
2025-10-17,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,17,95300,6,6,5800.0,Promo Bundling,-200.0,-3.45
2025-10-17,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,7,33400,2,2,5600.0,Promo Normal,-850.0,-15.18
2025-10-17,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,9,54900,3,3,4900.0,Promo Seasonal High,1200.0,24.49
2025-10-17,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,17,98600,6,6,6100.0,No Promo,-300.0,-4.92
2025-10-17,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,14,85400,6,6,5500.0,Promo Normal,600.0,10.91
2025-10-17,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,47,272600,17,17,6100.0,No Promo,-300.0,-4.92
2025-10-17,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,20,112700,8,8,5800.0,Promo Bundling,-150.0,-2.59
2025-10-18,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,5,30500,1,1,5650.0,Promo Normal,450.0,7.96
2025-10-18,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,28,162400,8,8,6100.0,No Promo,-300.0,-4.92
2025-10-18,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,1,5800,1,1,5800.0,Promo Bundling,0.0,0.0
2025-10-18,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,5,23000,2,2,5800.0,Promo Normal,-1200.0,-20.69
2025-10-18,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,42,256200,11,11,4750.0,Promo Seasonal High,1350.0,28.42
2025-10-18,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,58,336400,18,18,6100.0,No Promo,-300.0,-4.92
2025-10-18,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,5500,5500,10.0,3,16500,2,2,5800.0,Promo Bundling,-300.0,-5.17
2025-10-18,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,14,85400,4,4,5800.0,Promo Bundling,300.0,5.17
2025-10-18,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,15,87000,5,5,6100.0,No Promo,-300.0,-4.92
2025-10-18,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,30,183000,9,9,5650.0,Promo Normal,450.0,7.96
2025-10-18,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,27,156600,9,9,6100.0,No Promo,-300.0,-4.92
2025-10-18,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,6,34200,3,3,5800.0,Promo Bundling,-100.0,-1.72
2025-10-18,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,5,24200,2,2,5700.0,Promo Normal,-950.0,-16.67
2025-10-19,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,14,85400,4,4,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-19,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,22,127600,6,6,6100.0,No Promo,-300.0,-4.92
2025-10-19,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,11,67100,6,6,5500.0,Promo Normal,600.0,10.91
2025-10-19,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,54,313200,16,16,6100.0,No Promo,-300.0,-4.92
2025-10-19,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,20,113000,8,8,5800.0,Promo Bundling,-150.0,-2.59
2025-10-19,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,1,6100,1,1,5800.0,Promo Bundling,300.0,5.17
2025-10-19,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,13,75400,3,3,6100.0,No Promo,-300.0,-4.92
2025-10-19,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,10,61000,2,2,4750.0,Promo Seasonal High,1350.0,28.42
2025-10-19,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,26,150800,11,11,6100.0,No Promo,-300.0,-4.92
2025-10-19,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,28,157600,8,8,5800.0,Promo Bundling,-150.0,-2.59
2025-10-19,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,8,37700,2,2,5650.0,Promo Normal,-900.0,-15.93
2025-10-20,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,7,42700,2,2,5800.0,Promo Bundling,300.0,5.17
2025-10-20,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,22,127600,7,7,6100.0,No Promo,-300.0,-4.92
2025-10-20,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,8,48800,4,4,5650.0,Promo Normal,450.0,7.96
2025-10-20,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,30,174000,10,10,6100.0,No Promo,-300.0,-4.92
2025-10-20,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5725,5500,5800,6.25,10,57400,4,4,5800.0,Promo Bundling,-75.0,-1.29
2025-10-20,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,6,29400,2,2,5725.0,Promo Normal,-825.0,-14.41
2025-10-20,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,13,79300,4,4,5800.0,Promo Bundling,300.0,5.17
2025-10-20,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,11,63800,3,3,6100.0,No Promo,-300.0,-4.92
2025-10-20,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,2,11600,2,2,5800.0,Promo Bundling,0.0,0.0
2025-10-20,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,25,152500,8,8,4750.0,Promo Seasonal High,1350.0,28.42
2025-10-20,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,40,232000,14,14,6100.0,No Promo,-300.0,-4.92
2025-10-20,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,18,101100,6,6,5800.0,Promo Bundling,-150.0,-2.59
2025-10-21,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,1,6100,1,1,5800.0,Promo Bundling,300.0,5.17
2025-10-21,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,19,110200,5,5,6100.0,No Promo,-300.0,-4.92
2025-10-21,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,4,23200,3,3,5800.0,Promo Bundling,0.0,0.0
2025-10-21,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,40,244000,12,12,4900.0,Promo Seasonal High,1200.0,24.49
2025-10-21,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,55,319000,18,18,6100.0,No Promo,-300.0,-4.92
2025-10-21,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,11,63200,6,6,5800.0,Promo Bundling,-100.0,-1.72
2025-10-21,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,4300,4300,30.0,2,8600,1,1,5700.0,Promo Normal,-1400.0,-24.56
2025-10-21,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,12,73200,4,4,5800.0,Promo Normal,300.0,5.17
2025-10-21,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,9,52200,4,4,6100.0,No Promo,-300.0,-4.92
2025-10-21,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,7,40300,3,3,5800.0,Promo Bundling,-100.0,-1.72
2025-10-21,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,3,13800,1,1,5700.0,Promo Normal,-1100.0,-19.3
2025-10-21,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,27,164700,6,6,5650.0,Promo Normal,450.0,7.96
2025-10-21,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,32,185600,11,11,6100.0,No Promo,-300.0,-4.92
2025-10-21,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,12,68700,5,5,5800.0,Promo Bundling,-120.0,-2.07
2025-10-21,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,10,46000,4,4,5680.0,Promo Normal,-1080.0,-19.01
2025-10-22,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,15,91500,4,4,5800.0,Promo Normal,300.0,5.17
2025-10-22,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,13,75400,5,5,6100.0,No Promo,-300.0,-4.92
2025-10-22,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,6,34800,2,2,5800.0,Promo Bundling,0.0,0.0
2025-10-22,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,7,31300,2,2,5800.0,Promo Normal,-1200.0,-20.69
2025-10-22,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,16,97600,4,4,4300.0,Promo Seasonal High,1800.0,41.86
2025-10-22,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,54,313200,20,20,6100.0,No Promo,-300.0,-4.92
2025-10-22,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5740,5500,5800,6.0,12,68700,5,5,5800.0,Promo Bundling,-60.0,-1.03
2025-10-22,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,12,73200,3,3,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-22,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,12,69600,4,4,6100.0,No Promo,-300.0,-4.92
2025-10-22,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,5,28400,2,2,5800.0,Promo Bundling,-150.0,-2.59
2025-10-22,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,9,54900,4,4,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-22,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,44,255200,15,15,6100.0,No Promo,-300.0,-4.92
2025-10-22,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,7,40000,3,3,5800.0,Promo Bundling,-100.0,-1.72
2025-10-22,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,10,45700,3,3,5700.0,Promo Normal,-1100.0,-19.3
2025-10-23,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,15,91500,5,5,4600.0,Promo Seasonal High,1500.0,32.61
2025-10-23,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,21,121800,7,7,6100.0,No Promo,-300.0,-4.92
2025-10-23,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5560,5500,5800,9.0,12,66300,5,5,5800.0,Promo Bundling,-240.0,-4.14
2025-10-23,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,21,128100,8,8,5740.0,Promo Normal,360.0,6.27
2025-10-23,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,101,585800,32,32,6100.0,No Promo,-300.0,-4.92
2025-10-23,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,28,158200,8,8,5800.0,Promo Bundling,-150.0,-2.59
2025-10-23,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,4,24400,1,1,5650.0,Promo Normal,450.0,7.96
2025-10-23,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,8,46400,4,4,6100.0,No Promo,-300.0,-4.92
2025-10-23,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,5500,5500,10.0,3,16500,1,1,5800.0,Promo Bundling,-300.0,-5.17
